Turn,#animals,#food,avgAE,avgET,avgH,avgV,avgML,avgL,avgFE,avgGen,maxAE,maxET,maxH,maxV,maxML,maxFE,maxGen,minAE,minET,minH,minV,minML,minFE,minGen,totalAE,totalFE,totalE,totalCombat,,nfactor ,min_bound,avg_bound,max_bound
297,917,321,46.62089043,30.45147219,7.38778626,12.53640131,48.85059978,19.58091603,78.34482226,50.3391494,616.7295258,59,10,15.56,56,1140.487961,65,0.939637169,1,3.3,9.34,38.5,0.315931752,39,42751.35653,25148.68795,67900.04447,5592.9,,6.09912759,6052.2,13549.2,18340
298,919,309,48.03655432,30.3960827,7.411751904,12.54184984,48.88139282,20.31991295,74.09833783,50.52883569,597.7759371,59,10,15.56,56,1139.487961,65,0.939637169,1,3.3,9.34,38.5,0.726321432,39,44145.59342,22896.38639,67041.97981,6067.7,,6.60250272,6065.4,13622.8,18380
299,906,358,47.57450961,30.56401766,7.39790287,12.52688742,48.89845475,19.72439294,68.26114891,50.67770419,1222.629321,59,10,15.56,56,615.7295258,65,0.582710427,1,3.4,9.34,38.5,0.238625592,39,43102.5057,24437.49131,67539.99701,5833.3,,6.438520971,6160.8,13405,18120
300,917,363,49.48908955,30.4263904,7.39476554,12.58307525,48.90130862,19.78735005,63.28471904,50.81788441,1222.629321,59,10,15.62,56,614.7295258,65,0.582710427,1,3.4,9.34,38.5,0.590521295,40,45381.49512,22972.35301,68353.84813,5227.2,,5.700327154,4988.48,10849.6,14672
301,898,337,49.16331818,30.26614699,7.399554566,12.55788419,48.91926503,20.33652561,70.22819422,50.95768374,1222.629321,59,10,15.62,56,613.7295258,65,0.545766099,1,3.4,9.34,38.5,0.131757894,40,44148.65973,23666.90145,67815.56118,6135.8,,6.832739421,6106.4,13289.6,17960
302,922,368,44.99290078,30.95336226,7.39186551,12.55488069,49.02386117,19.92049892,73.48881325,50.9989154,1222.629321,59,10,15.62,56,612.7295258,66,0.545766099,1,3.3,9.4,38.5,1,40,41483.45452,27043.88328,68527.3378,5665.4,,6.144685466,6085.2,13630.6,18440
303,893,397,46.17166857,31.04479283,7.37793953,12.52600224,48.99608063,19.8387458,73.11238249,51.19036954,502.7263141,59,10.1,15.62,56,1222.629321,67,0.582710427,1,3.3,9.34,38.5,0.04959171,40,41231.30004,29025.61585,70256.91589,5523.5,,6.185330347,5893.8,13177,18038.6
304,896,407,48.25951155,30.91964286,7.375223214,12.51015625,48.93917411,19.95345982,70.25316399,51.35267857,660.1476176,59,10.1,15.62,56,1221.629321,67,0.50077487,1,3.3,9.34,38.5,0.344631398,40,43240.52235,28593.03775,71833.5601,5730.5,,6.395647321,5913.6,13216.4,18099.2
305,905,396,50.13765805,30.68066298,7.38718232,12.48508287,48.92541436,19.97436464,71.46626212,51.62983425,660.1476176,60,10.1,15.62,56,1220.629321,67,0.393216157,1,3.3,9.34,38.5,1,40,45374.58054,28300.6398,73675.22034,5452.3,,6.024640884,5973,13370.8,18281
306,910,404,51.32340242,30.96483516,7.394725275,12.48784615,48.98461538,20.2789011,69.37943529,51.73296703,1236.727795,60,10.1,15.62,55.5,592.7759371,67,0.330540502,1,3.3,9.34,38.5,1,41,46704.29621,28029.29186,74733.58806,5720.7,,6.286483516,6006,13458.4,18382
307,920,421,51.18818717,30.55543478,7.422282609,12.52365217,48.99565217,19.61847826,67.96582583,52.01413043,1236.727795,61,10.1,15.62,55.5,591.7759371,67,0.330540502,1,3.3,9.34,38.5,0.012397927,41,47093.1322,28613.61267,75706.74487,5143.3,,5.590543478,4857.6,10925.6,14867.2
308,926,368,53.0589137,30.80885529,7.413282937,12.54736501,49.04859611,19.92775378,70.74022441,51.9524838,1236.727795,61,10.1,15.62,55.5,692.5425062,68,0.330540502,1,3.3,9.34,38.5,0.393216157,41,49132.55408,26032.40258,75164.95667,5403.6,,5.835421166,4889.28,10983.52,14964.16
309,943,366,50.07507915,30.71898197,7.448674443,12.56827147,49.01590668,20.02120891,73.71414329,52.17921527,1236.727795,61,10.1,15.68,56,691.5425062,68,0.330540502,1,3.3,9.34,38,0.733695673,41,47220.79964,26979.37644,74200.17608,5941.2,,6.300318134,6223.8,14048.2,19048.6
310,947,374,49.2730038,30.86589229,7.45469905,12.55919747,49.0406547,19.96515312,74.20622014,52.30834213,1243.028737,60,10.1,15.68,56,690.5425062,68,0.330540502,1,3.4,9.34,38,0.550100131,41,46661.5346,27753.12633,74414.66093,5470.3,,5.776451954,5151.68,11295.36,15303.52
311,942,347,51.64892173,30.63694268,7.477070064,12.57057325,49.01380042,20.04607219,74.64227532,52.56050955,1243.028737,60,10.1,15.68,56,689.5425062,67,0.330540502,1,3.4,9.34,38,0.05410664,41,48653.28427,25900.86954,74554.1538,5884,,6.246284501,6405.6,14086.8,19028.4
312,943,399,46.51867232,30.3552492,7.498727466,12.5411877,49.05673383,19.51558855,79.32988716,52.89607635,1243.028737,60,10,15.68,56,619.8813041,68,0.330540502,1,3.4,9.34,38,0.604120823,41,43867.108,31652.62498,75519.73297,6039.2,,6.404241782,6412.4,14142.6,18860
313,963,358,50.50291945,30.22014538,7.483696781,12.51069574,49.04569055,19.37248183,77.53773224,53.06334372,621.5143684,60,10,15.56,56,618.8813041,69,0.566772698,1,3.4,9.34,38,0.330540502,41,48634.31143,27758.50814,76392.81957,4717.9,,4.899169263,3929.04,8648.16,11556
314,982,327,51.03113969,30.29226069,7.512016293,12.47725051,49.04124236,19.62953157,77.59666081,53.30346232,533.2393293,60,10,15.56,56,617.8813041,69,0.566772698,1,3.4,9.34,38,1,42,50112.57918,25374.10809,75486.68726,5515.2,,5.616293279,5342.08,11802.88,15712
315,993,315,49.38902416,30.12185297,7.520342397,12.46312185,48.99194361,19.86294058,79.71951992,53.52467271,668.1156176,60,10,15.56,56,567.4306776,69,0.566772698,1,3.4,9.34,37.5,0.640010491,42,49043.301,25111.64877,74154.94977,6292,,6.336354481,6752.4,14935.4,19860
316,992,347,48.07462563,30.1703629,7.559173387,12.47125,49.02822581,20.94153226,77.35238341,53.72782258,668.1156176,60,10,15.56,56,566.4306776,69,0.566772698,1,3.4,9.34,37.5,0.825465595,42,47690.02863,26841.27704,74531.30567,6721.9,,6.776108871,6745.6,14997.4,19840
317,949,361,52.12159545,30.41517387,7.564383562,12.52573235,49.19652266,21.97428872,68.18923809,53.72075869,668.1156176,60,10,15.62,56.5,565.4306776,70,0.628485554,1,3.4,9.34,37.5,0.591472466,42,49463.39408,24616.31495,74079.70903,6937.1,,7.309905163,7743.84,17228.64,22776
318,930,394,51.5650571,30.93225806,7.533333333,12.54412903,49.29623656,21.73258065,68.51202148,53.65591398,586.4852146,60,10,15.62,56.5,668.1156176,70,0.283386349,1,3.3,9.34,37.5,0.113594627,42,47955.5031,26993.73646,74949.23956,6217.2,,6.68516129,6138,14012,18600
319,919,412,51.59740839,30.43852013,7.558106638,12.51440696,49.21001088,21.09978237,69.70211099,53.99564744,586.4852146,60,10,15.62,56.5,667.1156176,70,0.283386349,1,3.3,9.34,37.5,0.107275385,42,47418.01831,28717.26973,76135.28804,5682.6,,6.183460283,6065.4,13891.8,18380
320,940,406,52.44149907,30.35212766,7.549148936,12.52938298,49.20691489,20.42765957,68.45141454,54.1606383,882.7618704,60,10,15.62,56.5,678.8449259,71,0.283386349,1,3.3,9.4,38,0.571912483,42,49295.00913,27791.2743,77086.28343,4967.1,,5.284148936,4963.2,11353.92,15040
321,910,402,53.16739082,30.37802198,7.523076923,12.52571429,49.22142857,20.64494505,69.29624792,54.19230769,882.7618704,60,10.1,15.62,56.5,677.8449259,71,0.283386349,1,3.3,9.4,38,0.714371102,42,48382.32565,27857.09166,76239.41731,6088.9,,6.691098901,6006,13692,18382
322,905,430,53.39744677,30.09281768,7.557900552,12.544,49.23370166,20.12298343,67.90103809,54.47624309,882.7618704,60,10.1,15.62,56.5,676.8449259,71,0.648585999,1,3.3,9.4,38,0.653109484,42,48324.68933,29197.44638,77522.13571,5435.8,,6.00640884,5973,13679.8,18281
323,899,432,56.42610901,29.95661846,7.598331479,12.52720801,49.17463849,19.96373749,65.13126656,54.82536151,882.7618704,60,10.1,15.62,56.5,424.3981048,70,0.648585999,1,3.3,9.4,38,0.607275385,43,50727.072,28136.70715,78863.77915,5348.3,,5.94916574,4746.72,10929.44,14527.84
324,927,392,54.41351761,29.74973031,7.642071197,12.5423301,49.22815534,19.19935275,69.8720256,55.09277238,777.0811316,60,10.1,15.62,56.5,882.7618704,70,0.648585999,1,3.3,9.4,38,1,43,50441.33083,27389.83404,77831.16487,4971.2,,5.362675297,4894.56,11334.72,14980.32
325,948,340,54.2483388,30.07594937,7.626371308,12.54263713,49.25,19.35189873,74.45240695,55.07067511,532.4608359,59,10.1,15.68,56.5,881.7618704,71,0.902956296,1,3.3,9.4,38,0.648585999,43,51427.42518,25313.81836,76741.24354,5412.1,,5.708966245,5005.44,11567.68,15319.68
326,957,355,49.41214012,30.37617555,7.625182863,12.58240334,49.36572623,18.91285266,78.94737489,55.08881923,474.4351122,59,9.9,15.68,56.5,880.7618704,72,1.443513664,1,3.4,9.4,38,0.297171997,43,47287.41809,28026.31809,75313.73618,5845.2,,6.107836991,6507.6,14594.6,18948.6
327,992,372,47.43463196,30.32459677,7.646169355,12.56993952,49.39364919,19.09203629,76.02538908,55.35987903,550.4692716,59,9.9,15.68,56.5,879.7618704,72,1.17575964,1,3.4,9.4,38,0.805912592,43,47055.15491,28281.44474,75336.59964,5319.3,,5.362197581,5396.48,12136,15713.28
328,975,325,53.55720922,30.35487179,7.649435897,12.56527179,49.45538462,19.51128205,68.80505298,55.49538462,897.2306609,59,9.9,15.68,56.5,878.7618704,72,1.17575964,1,3.4,9.34,38,1.007472097,43,52218.27899,22361.64222,74579.92121,5956.5,,6.109230769,6630,14916.4,19305
329,998,350,49.65438793,30.58717435,7.643987976,12.52038076,49.48597194,19.68306613,71.5214288,55.61122244,897.2306609,59,9.9,15.68,56.5,877.7618704,72,0.75783649,1,3.4,9.34,38,0.007472097,43,49555.07915,25032.50008,74587.57923,5897.4,,5.909218437,5429.12,12205.92,15808.32
330,970,328,50.79516655,30.58865979,7.661649485,12.53018557,49.55103093,20.64391753,74.83478503,55.75360825,937.6333447,60,9.8,15.68,56.5,897.2306609,71,0.465686646,1,3.4,9.34,38.5,0.690543409,44,49271.31155,24545.80949,73817.12104,6435.3,,6.634329897,6596,14863.6,19012
331,990,347,49.2422651,30.51616162,7.635151515,12.50894949,49.5459596,20.16878788,70.90830698,55.94242424,937.6333447,60,9.8,15.68,56.5,751.7518675,72,0.29393991,1,3.4,9.34,38.5,1,44,48749.84245,24605.18252,73355.02497,6136.1,,6.198080808,6732,15117.6,19404
332,970,344,51.19368453,30.46185567,7.631030928,12.46942268,49.49278351,20.79731959,72.8954641,56.14639175,937.6333447,60,9.8,15.68,56.5,913.2802422,72,0.29393991,1,3.4,9.34,38,0.9393991,44,49657.874,25076.03965,74733.91365,6095.5,,6.284020619,6596,14804.2,19012
333,942,338,52.97556086,30.09129512,7.622080679,12.52329087,49.41295117,21.47186837,71.23264341,56.30467091,938.1599407,60,9.8,15.68,57,937.6333447,72,0.75783649,1,3.4,9.34,38,0.29393991,44,49902.97833,24076.63347,73979.6118,7113.1,,7.551061571,7686.72,17232,22155.84
334,932,397,48.93285347,30.27038627,7.639699571,12.54570815,49.46351931,20.58937768,72.37891751,56.42274678,938.1599407,60,9.8,15.68,57,936.6333447,72,0.75783649,1,3.3,9.34,38,0.17575964,44,45605.41943,28734.43025,74339.84968,6103,,6.548283262,6151.2,14240.4,18267.2
335,925,399,50.9824896,30.38486486,7.653621622,12.53833514,49.60648649,20.59697297,71.78509309,56.55351351,938.1599407,60,9.8,15.68,57,935.6333447,72,0.781874541,1,3.3,9.34,38,0.465686646,44,47158.80288,28642.25214,75801.05502,5451.2,,5.893189189,4884,11327.36,14504
336,937,370,49.2172331,29.58271078,7.674599787,12.59722519,49.50266809,20.61878335,79.1717843,56.89327641,582.3929928,61,9.8,15.68,57,938.1599407,72,0.56401632,1,3.3,9.28,38.5,1,44,46116.54742,29293.56019,75410.10761,5459.2,,5.826254002,4947.36,11505.76,14692.16
337,931,384,50.27831945,29.85392052,7.678947368,12.5972073,49.59774436,19.70784103,72.31890062,57.02792696,964.8572095,61,9.8,15.68,57,933.6333447,73,0.56401632,1,3.3,9.28,38.5,0.329598756,44,46809.11541,27770.45784,74579.57325,5463.1,,5.867991407,4915.68,11438.56,14598.08
338,951,348,52.62853115,30.0084122,7.67444795,12.58414301,49.59253417,19.69085174,67.3744525,57.20084122,964.8572095,61,9.8,15.68,57,582.3929928,73,0.56401632,1,3.3,9.28,38.5,0.772218915,45,50049.73312,23446.30947,73496.04259,5364.3,,5.640694006,5021.28,11677.44,14911.68
339,984,314,49.76995067,29.36077236,7.717682927,12.62817073,49.61178862,20.25436992,74.34297526,57.53252033,964.8572095,61,9.8,15.68,57,581.3929928,73,0.56401632,1,3.3,9.28,38.5,0.255918848,45,48973.63146,23343.69423,72317.32569,5692,,5.784552846,5195.52,12150.72,15429.12
340,983,308,47.88660685,29.02950153,7.739369278,12.66107833,49.6439471,21.00874873,78.79908024,57.78433367,964.8572095,61,9.8,15.68,57.5,754.5472459,73,1.073516713,1,3.3,9.28,38.5,1.361171658,45,47072.53453,24270.11671,71342.65125,6595.1,,6.709155646,6487.8,15215.6,19266.8
341,976,362,45.50529325,29.71311475,7.722643443,12.64766393,49.74692623,20.65655738,75.58360642,57.78586066,800.8463621,61,9.9,15.68,57.5,964.8572095,73,0.536758357,1,3.3,9.28,38.5,1.073516713,45,44413.16622,27361.26552,71774.43174,6277.2,,6.431557377,6441.6,15074.6,19324.8
342,946,381,48.08962073,30.25158562,7.736786469,12.63742072,49.82029598,21.03403805,72.24917886,57.84778013,800.8463621,61,9.9,15.68,57.5,963.8572095,74,1.147033426,1,3.3,9.4,38.5,1.140668928,45,45492.78121,27526.93715,73019.71835,5964.8,,6.305285412,6243.6,14638,18730.8
343,929,417,47.96270183,30.7416577,7.739827772,12.58133477,49.86167922,21.7058127,72.13801055,58.03552207,600.2004117,62,9.9,15.68,57.5,962.8572095,74,0.651047507,1,3.5,9.4,38.5,0.140668928,45,44557.35,30081.5504,74638.9004,6129.9,,6.598385361,6503,14380.6,18394.2
344,905,426,50.09454189,30.84198895,7.738342541,12.58095028,49.8640884,21.90662983,73.64936335,58.1160221,599.497977,62,9.9,15.68,57.5,961.8572095,75,0.651047507,1,3.5,9.4,38.5,0.285118399,46,45335.56041,31374.62879,76710.1892,5741.2,,6.343867403,6335,14006.4,17919
345,898,457,49.14181574,30.94877506,7.723162584,12.5725167,49.89643653,21.45233853,75.24415732,58.22828508,988.6348867,62,10,15.68,57.5,960.8572095,75,0.651047507,1,3.5,9.34,38.5,1,46,44129.35053,34386.57989,78515.93043,5764.9,,6.419710468,6286,13870.8,17960
346,915,435,55.09523209,30.98251366,7.717486339,12.59923497,49.85464481,21.06262295,69.63328088,58.39672131,988.6348867,62,10,15.68,57.5,542.6075267,75,1.666087008,1,3.4,9.34,38.5,0.557907317,46,50412.13737,30290.47718,80702.61455,5006.9,,5.472021858,4977.6,11298.4,14640
347,916,405,55.84106649,30.46615721,7.716048035,12.63834061,49.85753275,20.39072052,71.39032445,58.60152838,988.6348867,62,10.1,15.68,57.5,979.311769,75,1.666087008,1,3.4,9.34,38.5,0.429062292,46,51150.41691,28913.0814,80063.49831,5457.6,,5.958078603,4983.04,11308.64,14802.56
348,957,385,53.28527659,30.52873563,7.739393939,12.6431139,49.96603971,19.9599791,71.28794706,58.81400209,583.8267445,61,10.1,15.68,57.5,988.6348867,76,1.068239971,1,3.4,9.34,38.5,0.764653569,46,50994.0097,27445.85962,78439.86932,5305.7,,5.544096134,5206.08,11850.56,15465.12
349,967,354,52.64921438,30.7073423,7.728128232,12.65061013,49.96070321,19.85118925,74.11879808,58.90589452,583.8267445,61,10.1,15.68,57.5,987.6348867,76,1.04572119,1,3.4,9.34,40.5,1,46,50911.79031,26238.05452,77149.84483,5530.3,,5.719027921,5260.48,11956.96,15626.72
350,972,342,51.04004323,31.02160494,7.729423868,12.62059671,49.9377572,20.19876543,77.21816819,59.10082305,995.7415357,61,10.1,15.68,57.5,976.311769,77,0.534119986,1,3.4,9.34,40.5,1.0288009,46,49610.92202,26408.61352,76019.53554,6456.4,,6.642386831,6609.6,15026,19634.4
351,982,352,51.09095803,30.88187373,7.734521385,12.5907943,49.91955193,20.35753564,75.86056538,59.30549898,995.7415357,61,9.9,15.68,57.5,975.311769,77,0.534119986,1,3.5,9.34,40.5,0.0288009,46,50171.32079,26702.91902,76874.2398,6073.3,,6.184623218,6874,15190.6,19443.6
352,978,351,53.05203796,30.73721881,7.734662577,12.57580777,49.87269939,20.38865031,74.19555874,59.49284254,996.77278,61,9.9,15.68,57,995.7415357,77,0.534119986,1,3.5,9.34,40,0.04572119,46,51884.89312,26042.64112,77927.53424,5739.1,,5.868200409,5476.8,12103.2,15491.52
353,985,335,52.21453256,30.80609137,7.733299492,12.57338071,49.89441624,20.52030457,76.30070529,59.65380711,996.77278,61,9.9,15.68,57,994.7415357,76,0.534119986,1,3.5,9.34,40,1,46,51431.31457,25560.73627,76992.05084,6265.8,,6.361218274,6895,15234.6,19503
354,997,351,50.00662433,30.94984955,7.724674022,12.52704112,49.81845537,20.40140421,78.20624567,59.88164493,683.2993786,61,9.9,15.68,57,996.77278,76,1.477157595,1,3.5,9.34,40,0.630675181,46,49856.60446,27450.39223,77306.99669,6244,,6.262788365,6979,15403,19740.6
355,955,399,49.70974887,30.91099476,7.729528796,12.49721466,49.89528796,20.36481675,76.13051533,60.12146597,566.1132862,62,9.9,15.56,57.5,995.77278,76,1.254039277,1,3.5,9.34,40,1.566087396,47,47472.81017,30376.07562,77848.88579,6730.2,,7.047329843,8022,17716.08,22690.8
356,940,390,55.00786142,31.35212766,7.703085106,12.50491489,50,20.61010638,69.05156908,60.07446809,1003.97299,62,9.8,15.56,57.5,1074.181032,76,0.84481625,2,3.5,9.34,40,1,47,51707.38973,26930.11194,78637.50167,5775.4,,6.144042553,6580,14481.8,18424
357,943,415,54.78689634,31.5281018,7.697242842,12.47777306,50.01590668,20.17348887,66.4540696,60.19512195,1089.456692,62,9.8,15.62,57.5,458.4239183,77,0.84481625,2,3.5,9.28,40,0.869058816,47,51664.04325,27578.43889,79242.48213,6356.5,,6.740721103,6601,14517,18482.8
358,958,371,57.63140074,31.6868476,7.693736952,12.46158664,50.04279749,20.61325678,67.61709319,60.34551148,1205.066209,62,9.8,15.62,57.5,526.2220147,77,0.84481625,1,3.7,9.28,40,1.708369982,47,55210.88191,25085.94157,80296.82348,5532.6,,5.775156576,5671.36,11792.96,15021.44
359,954,341,57.2718003,31.44444444,7.703039832,12.53398323,50.06184486,20.45199161,72.11791031,60.4591195,1205.066209,62,9.8,15.62,57.5,1023.607584,77,0.998313643,1,3.7,9.28,40,0.708369982,47,54637.29748,24592.20742,79229.5049,6265.3,,6.567400419,7059.6,14697.4,18698.4
360,982,353,54.81358759,31.96639511,7.706619145,12.50792261,50.2311609,19.99022403,72.38385913,60.5,1205.066209,62,9.8,15.62,57.5,564.5572093,78,1.254039277,1,3.8,9.22,40,0.460837155,47,53826.94302,25551.50227,79378.44529,5653.7,,5.757331976,5970.56,12108.64,15397.76
361,964,345,54.068252,31.96784232,7.701141079,12.5079668,50.25,20.29751037,75.24890213,60.62448133,1205.066209,62,9.7,15.62,57,563.5572093,78,1.089955698,1,3.8,9.22,40,1,47,52121.79493,25960.87123,78082.66617,6515.9,,6.759232365,7326.4,14847.8,18701.6
362,989,357,54.15228235,32.38321537,7.698887765,12.489909,50.27199191,21.53286148,68.92500064,60.69868554,1205.066209,63,9.7,15.56,57.5,562.5572093,78,1.089955698,1,3.8,9.22,40,0.524099609,47,53556.60725,24606.22523,78162.83248,6800.6,,6.876238625,7516.4,15228.4,19186.6
363,933,410,53.77028586,32.48338692,7.696677385,12.47614148,50.39335477,21.32390139,71.61664115,60.84994641,714.8095269,63,9.5,15.56,57.5,1205.066209,78,0.544977849,1,3.8,9.16,40,0.847022242,47,50167.67671,29362.82287,79530.49958,7338,,7.864951768,8508.96,17234.4,21272.4
364,935,400,53.7754937,32.42780749,7.697326203,12.51103743,50.39518717,21.83871658,74.60202128,60.96684492,714.8095269,63,9.5,15.56,57.5,1204.066209,79,0.544977849,2,3.7,9.16,40,0.606475331,48,50280.08661,29840.80851,80120.89513,5839.3,,6.245240642,6919,14394,17765
365,925,427,55.00869797,32.15891892,7.731567568,12.49876757,50.40324324,20.90194595,70.66343146,61.25945946,1020.899229,63,9.5,15.56,57.5,1203.066209,79,0.544977849,2,3.7,9.16,40,0.089955698,48,50883.04563,30173.28523,81056.33086,6039.7,,6.529405405,6845,14303.4,17575
366,924,409,54.37431581,32.62229437,7.730627706,12.47493506,50.48106061,20.2961039,78.52039329,61.27489177,650.6186246,63,9.5,15.5,58,1202.066209,79,0.561134959,2,3.7,9.16,40,0.682958083,48,50241.86781,32114.84086,82356.70867,4963.1,,5.371320346,5470.08,11428.96,14044.8
367,953,375,54.75398633,32.31689402,7.753095488,12.48,50.41710388,20.06033578,77.54199115,61.62644281,639.965121,63,9.5,15.5,58,1201.066209,80,1.44640164,2,3.7,9.16,40,0.445629192,48,52180.54897,29078.24668,81258.79565,5686.8,,5.96726128,5641.76,11821.92,14485.6
368,945,366,52.89523954,32.14920635,7.751851852,12.48598942,50.36878307,20.37153439,83.18979877,61.81481481,1242.126882,63,9.4,14.84,58.5,649.6186246,80,1.44640164,2,3.7,9.16,40,1,49,49986.00136,30447.46635,80433.46771,6389,,6.760846561,6993,14651,17766
369,958,392,52.79697717,32.04906054,7.760751566,12.47250522,50.35020877,21.16503132,77.86404183,62.08663883,703.7840003,63,9.4,14.84,58.5,639.965121,80,2.39832938,1,3.7,9.16,39.5,1,49,50579.50413,30522.7044,81102.20852,6361.5,,6.64039666,7089.2,14869.6,18010.4
370,968,377,56.0285305,31.89152893,7.765392562,12.47512397,50.25568182,21.41621901,73.70981784,62.28822314,656.9430041,63,9.4,14.84,58.5,512.9256803,80,2.39832938,1,3.8,9.16,39.5,2,49,54235.61752,27788.60132,82024.21885,5873.1,,6.067252066,7356.8,15033.8,18198.4
371,941,398,60.25422781,31.66312434,7.780658874,12.47953241,50.26089267,21.15270988,67.3122722,62.46971307,621.0634411,63,9.4,14.84,58.5,551.791478,80,1.023165852,1,3.8,9.16,39.5,1,50,56699.22837,26790.28434,83489.51271,6410.7,,6.812646121,7151.6,14643.2,17690.8
372,950,405,57.35498716,32.16315789,7.780210526,12.43446316,50.40210526,20.57915789,70.97386919,62.57157895,621.0634411,63,9.5,14.84,58.5,623.8522168,81,1.023165852,1,3.8,9.28,39.5,0.267433235,50,54487.2378,28744.41702,83231.65482,5664.8,,5.962947368,5776,11825.92,14440
373,969,377,58.72920046,32.26934985,7.777399381,12.39927761,50.44891641,20.17131063,71.56218805,62.66047472,571.5157422,63,9.5,14.84,58.5,622.8522168,81,1.003276313,1,3.8,9.28,39.5,0.39832938,50,56908.59524,26978.9449,83887.54014,5241.6,,5.409287926,5891.52,12058.08,14728.8
